ImageID,XMin,XMax,YMin,YMax,URL,Downloaded
210d65cdcb47cb7e,0.72625,0.866875,0.428821,0.621834,https://c7.staticflickr.com/3/2489/3735258421_fc64ac4913_o.jpg,True
21c5dd1de2954ebc,0.2725,0.71875,0.187617,0.822702,https://c5.staticflickr.com/8/7318/16202596737_6183ee59fa_o.jpg,True
235bf7fe680bd069,0.01875,0.299375,0.053622,0.60301,https://c2.staticflickr.com/1/22/33413040_0e17c93611_o.jpg,True
235bf7fe680bd069,0.0225,0.918125,0.051739999999999994,0.742239,https://c2.staticflickr.com/1/22/33413040_0e17c93611_o.jpg,True
236965790090bfd0,0.291504,0.688231,0.394622,0.774859,https://farm1.staticflickr.com/4109/5024554711_78ae75e869_o.jpg,True
23a8ecff3d1661b5,0.33,0.625,0.36833299999999997,0.760833,https://farm6.staticflickr.com/85/237268721_76c5a49f1e_o.jpg,True
241bb0b26cbd4680,0.154375,0.269375,0.22,0.3875,https://farm1.staticflickr.com/6056/7012158687_5a24c7d2d5_o.jpg,True
246cb8905bd4fbc1,0.32625,0.648125,0.0,0.363333,https://farm2.staticflickr.com/1431/1253169203_79e3f8d2e4_o.jpg,True
2485c4425ca8caef,0.023125,0.05125,0.451219,0.516886,https://c8.staticflickr.com/4/3140/5809424916_fa9ee03fed_o.jpg,True
2485c4425ca8caef,0.10625,0.190625,0.282364,0.47654799999999997,https://c8.staticflickr.com/4/3140/5809424916_fa9ee03fed_o.jpg,True
2485c4425ca8caef,0.743125,0.78625,0.341463,0.433396,https://c8.staticflickr.com/4/3140/5809424916_fa9ee03fed_o.jpg,True
257f53c1ffb8e8f6,0.169481,0.315822,0.333611,0.656406,https://farm7.staticflickr.com/4041/4703931620_6db4ea5854_o.jpg,True
2789404b33910f2b,0.62375,0.7525,0.19583299999999998,0.36833299999999997,https://c4.staticflickr.com/4/3812/10372011884_1b6893100c_o.jpg,True
27dc88b6637f8ecc,0.104375,0.194375,0.371667,0.526667,https://c5.staticflickr.com/6/5045/5310741549_34e090511c_o.jpg,True
2835f29b6af21e30,0.45625,0.5625,0.428125,0.532812,https://farm1.staticflickr.com/3808/14263586061_c4352719ac_o.jpg,True
285e0b693f12f38f,0.154687,0.903125,0.019791999999999997,0.988542,https://c8.staticflickr.com/1/33/36171273_22e9802d3e_o.jpg,True
28668d1124c5d483,0.438471,0.582254,0.386719,0.68457,https://farm4.staticflickr.com/2526/4133402019_62dc151730_o.jpg,True
28a3755ae31da51c,0.855625,0.946875,0.41088199999999997,0.533771,https://c5.staticflickr.com/4/3112/2548639415_d089295e8f_o.jpg,True
28e062efcd3b6884,0.05318099999999999,0.43969600000000003,0.054286,0.63,https://farm5.staticflickr.com/3582/3339542961_9b93085e22_o.jpg,True
293b2b42a78687d8,0.2975,0.67875,0.2825,0.760833,https://c1.staticflickr.com/6/5048/5362655724_64c3fb4c78_o.jpg,True
2a802f25d03a591c,0.331875,0.66875,0.221667,0.6925,https://c5.staticflickr.com/2/1436/5113726442_f152920614_o.jpg,True
2a9b52b33ae6a8d8,0.3625,0.540625,0.29882800000000004,0.50293,https://c1.staticflickr.com/3/2035/2078579718_cf4b40ccd4_o.jpg,True
2ad45c8a7722f683,0.274375,0.399375,0.225833,0.434167,https://farm4.staticflickr.com/7030/6484425515_b0f0e1ff68_o.jpg,True
2ad45c8a7722f683,0.28125,0.694375,0.045,0.434167,https://farm4.staticflickr.com/7030/6484425515_b0f0e1ff68_o.jpg,True
2ad45c8a7722f683,0.7,0.74875,0.180833,0.434167,https://farm4.staticflickr.com/7030/6484425515_b0f0e1ff68_o.jpg,True
2b54e140403d6bc6,0.093045,0.429511,0.056875,0.2975,https://farm7.staticflickr.com/4013/4317091721_5157065734_o.jpg,True
2c5b4c5ddeb6c31e,0.1725,0.68875,0.155,0.83,https://c7.staticflickr.com/1/21/24243946_f22348191d_o.jpg,True
2d5681fc4f8742c5,0.153974,0.836093,0.046016,0.48372600000000004,https://farm6.staticflickr.com/3642/3338228192_6c6693d917_o.jpg,True
2d7bc6c2cfffbb5c,0.275,0.417188,0.3375,0.50625,https://c5.staticflickr.com/6/5316/14420101024_509756d15d_o.jpg,True
2e0490f524a65b21,0.12125,0.4675,0.080524,0.597378,https://farm2.staticflickr.com/2535/3744481599_51efce80f2_o.jpg,True
2e5e0f30f5f6763b,0.225833,0.424167,0.11,0.25875,https://c4.staticflickr.com/4/3893/15188645000_e51c64d839_o.jpg,True
3185036b47b8da4c,0.1575,0.869167,0.333125,0.861875,https://c5.staticflickr.com/6/5299/5449115001_c7b64f9445_o.jpg,True
318e8c0d125c41f9,0.039216,0.666667,0.171569,0.8284309999999999,https://c2.staticflickr.com/9/8192/8111471000_dd8f0221fd_o.jpg,True
31c3021a8359bea2,0.335235,0.46291000000000004,0.414504,0.5375909999999999,https://farm3.staticflickr.com/7172/6696713419_f9f8c358c4_o.jpg,True
31de046ec0691597,0.30413,0.623279,0.303774,0.792453,https://farm8.staticflickr.com/1163/870725728_899c66df23_o.jpg,True
31e710ea984ed0da,0.076823,0.891927,0.033202999999999996,0.713867,https://c3.staticflickr.com/7/6168/6194280542_e25ee03af2_o.jpg,True
321da920dcb8db3c,0.3425,0.95875,0.0475,0.954167,https://c5.staticflickr.com/1/158/423144263_a4ad4e6e4b_o.jpg,True
3226cc6459ac8f50,0.51,0.925625,0.161667,0.644167,https://farm1.staticflickr.com/4105/5020841351_ee279700d9_o.jpg,True
3229b39e81dea65b,0.785,0.896875,0.347704,0.52015,https://c4.staticflickr.com/6/5066/5852778109_7be781a481_o.jpg,True
323ce6626c522de6,0.263125,0.5775,0.511667,0.973333,https://farm7.staticflickr.com/55/167536237_bab5a90dab_o.jpg,True
32c951d2e81929c8,0.37375,0.76375,0.3075,0.750833,https://c1.staticflickr.com/1/115/265626187_f8e3f45acd_o.jpg,True
32e264c75caf8f51,0.4897,0.744382,0.003125,0.668125,https://farm2.staticflickr.com/3492/4081561127_0626b1e2cc_o.jpg,True
338131fdba63c64f,0.71625,0.814375,0.791111,0.9988889999999999,https://c8.staticflickr.com/4/3884/14932015530_93dbeb0afb_o.jpg,True
34250993aa586a64,0.47217,0.8205129999999999,0.037954,0.578383,https://farm5.staticflickr.com/50/150151305_8093af748b_o.jpg,True
35e8b792d7848a3c,0.47875,0.97,0.042493,0.605288,https://c5.staticflickr.com/3/2914/13955793285_60533412db_o.jpg,True
3671c1d4cec9b17f,0.15,0.240625,0.683913,0.823142,https://c8.staticflickr.com/9/8329/8121531089_df9f86c60f_o.jpg,True
367695549e7469f9,0.136875,0.920625,0.25784,0.396516,https://c2.staticflickr.com/4/3535/3997306058_1ed1753813_o.jpg,True
36ceb4870e491f7c,0.128125,0.83375,0.25445999999999996,0.688263,https://c5.staticflickr.com/6/5715/21314835873_4ceaed7850_o.jpg,True
36fe276d229816fa,0.125676,0.42297299999999993,0.0825,0.63,https://c3.staticflickr.com/4/3940/15473474165_2e1b2394d5_o.jpg,True
3754d699f49baf51,0.248333,0.740833,0.391875,0.718125,https://farm2.staticflickr.com/2702/4291984555_546d2fdecd_o.jpg,True
37eb4f0e00b36f1a,0.143125,0.361875,0.024551,0.368272,https://c3.staticflickr.com/8/7287/8724114007_9b70533b54_o.jpg,True
37f9dc65fc2ae263,0.203373,0.757937,0.334937,0.744947,https://farm4.staticflickr.com/4029/4683330429_9693038a45_o.jpg,True
384b8b7bc363b1cd,0.4125,0.939583,0.185156,0.610937,https://c6.staticflickr.com/1/81/225356593_824aa139eb_o.jpg,True
3b6ede9228f5e29b,0.31625,0.394375,0.385556,0.526667,https://c4.staticflickr.com/6/5609/14945120864_3177887360_o.jpg,True
3b82cd1f75f5f585,0.1975,0.79375,0.0875,0.891667,https://farm6.staticflickr.com/8027/7403909906_90388613c1_o.jpg,True
3bf276d2b52df4f1,0.27625,0.76375,0.031667,0.650833,https://farm2.staticflickr.com/3664/3655776022_e5465bc717_o.jpg,True
3d7dcda5e90fb8ab,0.49125,0.586875,0.5575,0.686667,https://c4.staticflickr.com/1/453/19085599332_c57e638ab0_o.jpg,True
3ddcbd19380b64a9,0.303125,0.383125,0.4975,0.6075,https://c2.staticflickr.com/9/8587/15913302959_c50233d87c_o.jpg,True
3f6f05d0d117f2d6,0.63125,0.745,0.16833299999999998,0.6525,https://farm7.staticflickr.com/3703/13455432585_1271a96f59_o.jpg,True
4031e23172cc6aeb,0.415625,0.803125,0.258232,0.778163,https://c4.staticflickr.com/9/8372/8460358098_5e1b31a6f7_o.jpg,True
40a3040278e731e2,0.556875,0.976875,0.356667,0.936667,https://farm3.staticflickr.com/3234/2770381994_6046516c6e_o.jpg,True
40bf45a3791dac86,0.16176500000000002,0.43137299999999995,0.433007,0.697712,https://farm7.staticflickr.com/8274/8708696116_392322ba02_o.jpg,True
4147bc0910e3d8dd,0.035625,0.383125,0.207317,0.722326,https://c6.staticflickr.com/5/4032/4625616294_0faa152c14_o.jpg,True
41b92a826663b39b,0.300625,0.68,0.146592,0.705882,https://c4.staticflickr.com/6/5211/5396287733_dca7a9d17f_o.jpg,True
41f3652d76d7c7c0,0.43151999999999996,0.5825520000000001,0.103125,0.2125,https://farm1.staticflickr.com/39/83617423_9e318cf95e_o.jpg,True
4255a0000305fb6f,0.250404,0.431341,0.153,0.461,https://c8.staticflickr.com/1/207/482515850_32cc942f36_o.jpg,True
42d038ee6fb0716c,0.17702400000000001,0.34275,0.4575,0.58,https://c5.staticflickr.com/1/21/31387658_e5e0c0b4af_o.jpg,True
42f525eb96da8ac3,0.205,0.28875,0.118333,0.235833,https://farm4.staticflickr.com/2407/2507005185_4d0fa0e91d_o.jpg,True
42f6f7bc803635f6,0.22504699999999997,0.8116760000000001,0.281875,0.668125,https://farm7.staticflickr.com/8039/8019054853_61540fc861_o.jpg,True
431d3546f1189614,0.094375,0.4275,0.321731,0.8428969999999999,https://farm5.staticflickr.com/5327/9582721595_b35487c206_o.jpg,True
43812c0b910fa5d4,0.296875,0.461875,0.267974,0.503268,https://farm5.staticflickr.com/2763/4389562085_496a7efb87_o.jpg,True
440840f8acb67f9d,0.179215,0.8822909999999999,0.048333,0.6025,https://c6.staticflickr.com/5/4147/5038282133_c8100e92bc_o.jpg,True
440f7e510553d1a4,0.184375,0.841875,0.046667,0.871667,https://farm5.staticflickr.com/44/263214639_3a3503c31a_o.jpg,True
445568e99c2861d7,0.2275,0.82875,0.0,0.9990620000000001,https://farm8.staticflickr.com/3303/3206494411_95544e5098_o.jpg,True
45eaeaaa31fb2343,0.35875,0.796875,0.0,0.803002,https://farm4.staticflickr.com/3494/3893817524_4ee9acd607_o.jpg,True
46bb9ea1d2feffaf,0.594375,0.709375,0.174484,0.34521599999999997,https://c8.staticflickr.com/8/7240/13250324453_b937a791d1_o.jpg,True
477781c33aa9ea8e,0.819375,0.999375,0.311526,0.652129,https://c7.staticflickr.com/6/5338/17715380955_8f634e93eb_o.jpg,True
481a16ef09bf0e2f,0.535625,0.644375,0.253333,0.406667,https://c8.staticflickr.com/4/3495/3868340926_02c747ff3e_o.jpg,True
489412b8a2025164,0.145833,0.8875,0.175,0.76,https://farm5.staticflickr.com/54/158316739_410540028e_o.jpg,True
48a275fbc175cc10,0.141875,0.8325,0.051667,0.899167,https://farm1.staticflickr.com/5484/10596584715_77bda9867c_o.jpg,True
4966727669eef3ca,0.44,0.63,0.41,0.738333,https://c3.staticflickr.com/4/3321/3427884315_719eec7a17_o.jpg,True
498c507ad9e8d194,0.35625,0.491875,0.029167000000000002,0.2375,https://farm5.staticflickr.com/90/223424545_91b7c9b19e_o.jpg,True
4a1f7b033eeac3d8,0.493125,0.549375,0.306026,0.394539,https://c1.staticflickr.com/5/4040/4530706082_a0122ed445_o.jpg,True
4a45645ab2b81693,0.155625,0.24,0.253333,0.37916700000000003,https://farm4.staticflickr.com/1323/1005693908_bd342fd681_o.jpg,True
4a51500e47bd7cc0,0.5775,0.9675,0.038462,0.515947,https://farm1.staticflickr.com/2874/13383259914_e9fba72c51_o.jpg,True
4a940160673c669f,0.336875,0.611875,0.258333,0.631667,https://c8.staticflickr.com/4/3027/2976117164_5f4b5d1bab_o.jpg,True
4ad81f3575658bb7,0.46,0.8575,0.32375,0.86,https://farm8.staticflickr.com/7292/10126549744_00c34431ba_o.jpg,True
4c194e13cb1a73a1,0.037594,0.878028,0.183125,0.86125,https://farm2.staticflickr.com/3559/3817815286_e6f6ffbda8_o.jpg,True
4c9ebc9f6ff18561,0.43621000000000004,0.825516,0.44125,0.7075,https://farm2.staticflickr.com/5244/5222551119_bef8df03ab_o.jpg,True
4ff28f8626faec46,0.72619,0.951465,0.40875,0.564375,https://farm7.staticflickr.com/8367/8570102853_52a784ef15_o.jpg,True
500b6f7a4a39ebe2,0.0,0.9992540000000001,0.0,0.9992540000000001,https://farm3.staticflickr.com/4/4380759_26aab9a80e_o.jpg,True
539b8547e10c6e68,0.310625,0.4525,0.20666700000000002,0.399167,https://c1.staticflickr.com/6/5470/17188586732_917e18de1e_o.jpg,True
54d14bde18ce0f3d,0.42925,0.916429,0.173125,0.504375,https://c6.staticflickr.com/1/127/359330250_4381a215ae_o.jpg,True
5616bdc39d92fccc,0.619375,0.999375,0.098333,0.7025,https://c5.staticflickr.com/5/4006/4586414676_e80c22e3bd_o.jpg,True
5643d101fc019494,0.248333,0.710833,0.2975,0.64625,https://farm5.staticflickr.com/3381/3636437855_73e002805b_o.jpg,True
5672162112fd4d65,0.101939,0.7529710000000001,0.03252,0.943715,https://farm6.staticflickr.com/172/434806424_924ff6a3ed_o.jpg,True
56908deccb36fcc0,0.12688,0.681391,0.06,0.499375,https://farm1.staticflickr.com/4052/4317091081_8ce7c88b61_o.jpg,True
56bd06aa0730570b,0.6775,0.89875,0.20728600000000003,0.425879,https://c4.staticflickr.com/6/5290/5267388448_2d1e34ef7f_o.jpg,True
577d5e1133620113,0.170625,0.78,0.080675,0.824578,https://farm4.staticflickr.com/3430/3248279805_1915cfe5e6_o.jpg,True
578a0e1a3660985e,0.44824200000000003,0.602539,0.078125,0.532552,https://c7.staticflickr.com/1/61/194005615_9a2916c40c_o.jpg,True
58274fe8934af28b,0.20333299999999999,0.906667,0.238125,0.690625,https://c4.staticflickr.com/1/45/160483559_9b3ed548ee_o.jpg,True
59bb92b99367e9da,0.702148,0.854492,0.268229,0.467448,https://c3.staticflickr.com/1/163/421369042_ab1a11d8d1_o.jpg,True
5bac2a18581539f3,0.353271,0.869159,0.019375,0.60375,https://farm4.staticflickr.com/2480/3890829108_b5be620121_o.jpg,True
5bac2a18581539f3,0.35887800000000003,0.861682,0.02125,0.598125,https://farm4.staticflickr.com/2480/3890829108_b5be620121_o.jpg,True
5bfe4dffeb9f07c3,0.757031,0.925,0.043325999999999996,0.290398,https://farm4.staticflickr.com/4134/4910968249_f42c743bab_o.jpg,True
5c00f0d2249fa4e9,0.545,0.999167,0.404375,0.77,https://c2.staticflickr.com/2/1433/561400044_c7058060a9_o.jpg,True
5c284531c3e5f807,0.118199,0.347092,0.164375,0.444375,https://farm8.staticflickr.com/2156/2306510520_50040d97ea_o.jpg,True
5c615d22db8be2d1,0.727344,0.9992190000000001,0.0,0.48373999999999995,https://farm2.staticflickr.com/5242/5254774055_49fb98003d_o.jpg,True
5d5ef12f514980ad,0.310458,0.718954,0.300654,0.707516,https://c6.staticflickr.com/8/7109/8167570654_f281040309_o.jpg,True
5e5a1bbe0ee37b3b,0.071875,0.909375,0.045313,0.748438,https://c4.staticflickr.com/8/7302/16198390069_8a6852bc53_o.jpg,True
5ef5e0b303b48a54,0.55125,0.6725,0.0,0.153333,https://farm5.staticflickr.com/193/511658333_c5926bb0c1_o.jpg,True
606aa45c647035bf,0.610625,0.71,0.349167,0.51,https://c8.staticflickr.com/3/2491/3766157510_bd29fd967b_o.jpg,True
